 title = "grid"
               variables = "x","y","rho","rhou","rhov","rhoe","mach","Cp","Total Enthalpy","Entropy"
 zone n=        6722  e =       13226  et=quadrilateral, f=fepoint
   50.500000000000000        0.0000000000000000        1.2096938238857133        205.69175728282278        2.1875025664790755E-003   267474.77375058125       0.49983448245024609        2.9142920077512315E-004   303770.81083145604        1.1067614861914876E-004
   50.226114400000000        5.2262365800000001        1.2097164906655213        205.70636242781001       -1.3970699112413016E-002   267477.86195839749       0.49986435906015408        2.7011829049858668E-004   303767.98012082127        8.8171085539157090E-005
   49.407436099999998        10.395320800000000        1.2097633982822296        205.74157920377371       -2.2107299886157193E-002   267485.57919251418       0.49993783817449816        2.1511164711888087E-004   303763.37659122882        4.3509773971717181E-005
   48.052903399999998        15.450610800000000        1.2098024823689937        205.77131970868658       -2.2563700971783611E-002   267494.00246081693       0.49999809842240128        1.2527491423284772E-004   303761.82517844404        1.4001450951317551E-005
   46.177352800000001        20.336652600000001        1.2098243688096018        205.78847482301987       -1.7340836426038387E-002   267500.12937095860       0.50003173297046977        4.4688706877475082E-005   303762.55991618574        2.7770931128046072E-006
   43.801347900000003        24.999865400000001        1.2098343514928935        205.79546988762121       -1.1165019767502785E-002   267503.45034295216       0.50004438992944689       -7.3250942547539534E-006   303763.55083538085        3.2769309932234592E-007
   40.950897599999998        29.389196699999999        1.2098410464328806        205.79687481914431       -6.0795687677198161E-003   267505.44977847760       0.50004456205608139       -4.9778763637212780E-005   303764.13661150297        9.7973482660052014E-009
   37.657244499999997        33.456526799999999        1.2098460676287257        205.79650100673467       -2.1936456215396003E-003   267506.76403064409       0.50004116531770337       -8.2932933750895003E-005   303764.44176678895        1.3104231033622682E-009
   33.956511599999999        37.157258100000000        1.2098496466109245        205.79591008713464        1.3829606733509906E-003   267507.64702971809       0.50003795452649868       -1.0659679490740281E-004   303764.61530001694        9.2556828867884633E-010
   29.889186100000000        40.450905300000002        1.2098558494141551        205.79464284067748        3.4657048714755601E-003   267509.13615021016       0.50003179915943019       -1.4761187213755748E-004   303764.88201956591        7.3381412057926809E-010
   25.499903400000001        43.301326000000003        1.2098577522879159        205.79404525302510        7.2289441742927479E-003   267509.55745289609       0.50002940369516757       -1.6019388007698583E-004   303764.93447333691        5.9319194001261621E-010
   20.836748300000000        45.677310200000001        1.2098615147404304        205.79278872991682        1.0111534369557579E-002   267510.37775268586       0.50002448498745600       -1.8507249315152880E-004   303765.02768596960        4.6305093093224059E-010
   15.950712800000000        47.552870300000002        1.2098657440376910        205.79112706492378        1.2363316647663224E-002   267511.25745846052       0.50001835039326736       -2.1303838653922351E-004   303765.09744272562        3.7056580026728625E-010
   10.895301099999999        48.907440299999998        1.2098698958600915        205.78958897999607        1.4558899217782346E-002   267512.13690994453       0.50001255457897298       -2.4049220606767844E-004   303765.17903380422        3.1205860118177497E-010
   5.7263210200000003        49.726105500000003        1.2098733475856380        205.78773820755032        1.6684691207844077E-002   267512.77077407081       0.50000634630820806       -2.6331661855136717E-004   303765.16645175673        2.5236213119228523E-010
  0.49986951099999999        50.000000000000000        1.2098772960348585        205.78556508124043        1.8069087828196013E-002   267513.48632482364       0.49999910841087025       -2.8942566981256414E-004   303765.14418323006        1.9093482350740487E-010
  -4.7261038099999997        49.726128299999999        1.2098817629829897        205.78346313124587        1.8915017374544364E-002   267514.35648736695       0.49999178627645385       -3.1896342613118976E-004   303765.16911966330        1.3876788607092294E-010
  -9.8954813000000001        48.907401999999998        1.2098856994549234        205.78133894454405        1.9470698125224326E-002   267515.07708291663       0.49998467317601758       -3.4499351507152572E-004   303765.15288593428        1.0638578906707608E-010
  -14.950627500000000        47.552897999999999        1.2098888509877197        205.77919176000847        1.9651400431276941E-002   267515.57804107072       0.49997789340977666       -3.6583321217081648E-004   303765.07711617392        8.5244922232163844E-011
  -19.836649399999999        45.677354200000003        1.2098912343044181        205.77702512628522        1.9354062806980082E-002   267515.86455693742       0.49997144726403747       -3.8159305426940728E-004   303764.94350476091        7.0130568019521888E-011
  -24.499891399999999        43.301332899999998        1.2098934775439087        205.77490080635366        1.8660840314575586E-002   267516.11977173010       0.49996517332973678       -3.9642665668340808E-004   303764.80579455319        5.9217741821271375E-011
  -28.889242500000002        40.450864299999999        1.2098955143880585        205.77291826267179        1.7443044333009305E-002   267516.34237267007       0.49995934613231197       -4.0989547322387818E-004   303764.67320761795        5.1140647272518436E-011
  -32.956512500000002        37.157257299999998        1.2098969931638575        205.77135378179736        1.6126619744588733E-002   267516.48270099435       0.49995481143335740       -4.1967401918456234E-004   303764.55935745599        4.5501602485842341E-011
  -36.657262799999998        33.456506400000002        1.2098979863045713        205.76969865211433        1.4773618297249923E-002   267516.47414711223       0.49995029732039276       -4.2624130877832490E-004   303764.39793288318        5.0332626955196247E-011
  -39.950886300000001        29.389212300000001        1.2098978566173166        205.76838870354956        1.2993106397092120E-002   267516.21569908899       0.49994717860549426       -4.2538374648928384E-004   303764.20447771571        5.2143178663754952E-011
  -42.801281899999999        24.999979600000000        1.2098977217761842        205.76725938402708        1.0867698033560391E-002   267515.98655231227       0.49994450130767631       -4.2449204264308470E-004   303764.03604059824        4.3287151640925003E-011
  -45.177315200000002        20.336736999999999        1.2098978233281681        205.76621338211885        8.8049737487498041E-003   267515.83655303228       0.49994190928428178       -4.2516356633194466E-004   303763.89628048573        4.3105741198701253E-011
  -47.052854500000002        15.450761300000000        1.2098975874348519        205.76548552751493        6.5984763736360768E-003   267515.64792058134       0.49994025761232297       -4.2360369284620650E-004   303763.77703538130        4.3008929750953939E-011
  -48.407414199999998        10.395423700000000        1.2098977999446954        205.76497715094683        4.0900637914107248E-003   267515.61985532363       0.49993891690053366       -4.2500889948569247E-004   303763.72081002558        3.5963676481287621E-011
  -49.226125300000000        5.2261324199999999        1.2098976442791551        205.76486543219227        2.0052275244893504E-003   267515.55806624651       0.49993872257434158       -4.2397952337549740E-004   303763.69393368973        3.2640112834769752E-011
  -49.500000000000000       -5.6680464400000003E-014   1.2098973992830744        205.76483444870186       -2.0436771525964432E-004   267515.48545971571       0.49993876875327481       -4.2235944081081220E-004   303763.67200037441        2.9734659179325718E-011
