 title = "grid"
                            variables = "x","y","rho","u","v","mach","Cp","Total Enthalpy","Entropy"
 zone n=        6722  e =       13226  et=quadrilateral, f=fepoint
   50.500000000000000        0.0000000000000000       0.99989520302893375       0.99983273247631521                       Infinity  0.49990205960695416        2.7179664264882124E-004   303772.52030776400        9.9162820334841584E-005
   50.226114400000000        5.2262365800000001       0.99991147834537530       0.99986059633235069                      -Infinity  0.49991918957759818        2.5189010412681720E-004   303769.62513795821        7.9857250669501667E-005
   49.407436099999998        10.395320800000000       0.99994828058446239       0.99993695581064912                      -Infinity  0.49996390891051806        1.9106425439573030E-004   303764.26583352598        3.8973010150877840E-005
   48.052903399999998        15.450610800000000       0.99997656531967993        1.0000007719375523                      -Infinity  0.49999952639223394        1.1422468369460800E-004   303761.81918739306        1.2819499616512076E-005
   46.177352800000001        20.336652600000001       0.99999192395461156        1.0000377441926893                      -Infinity  0.50001902823338740        4.9691861766457038E-005   303761.71263617027        2.6103989867465316E-006
   43.801347900000003        24.999865400000001       0.99999831610845780        1.0000521372123687                      -Infinity  0.50002615963515107        1.1691615799541720E-005   303762.20361011580        3.1141533440859348E-007
   40.950897599999998        29.389196699999999        1.0000010149882423        1.0000531166833138                      -Infinity  0.50002645478525631       -8.1708481726569270E-006   303762.45672716200        8.9145897330666912E-009
   37.657244499999997        33.456526799999999        1.0000029623494557        1.0000485375280841                      -Infinity  0.50002397236976504       -2.3703360370460103E-005   303762.54723687313        7.9636630623269866E-010
   33.956511599999999        37.157258100000000        1.0000047832716608        1.0000405527386393                      -Infinity  0.50001979788785189       -3.8269376282447159E-005   303762.52687047853        5.5411430999185995E-010
   29.889186100000000        40.450905300000002        1.0000078275414561        1.0000383966596564                       Infinity  0.50001841544186132       -6.2622906412330607E-005   303762.81673521799        4.3342329725248874E-010
   25.499903400000001        43.301326000000003        1.0000084867269470        1.0000337182370911                       Infinity  0.50001601037296495       -6.7895909382163430E-005   303762.75764188508        3.4624503264524265E-010
   20.836748300000000        45.677310200000001        1.0000099178706801        1.0000272341716148                       Infinity  0.50001262534470259       -7.9344503001110373E-005   303762.73563837941        2.4152790878417818E-010
   15.950712800000000        47.552870300000002        1.0000117681278995        1.0000191673964922                       Infinity  0.50000840702686045       -9.4146235505884003E-005   303762.71635622240        1.7337464797151370E-010
   10.895301099999999        48.907440299999998        1.0000140531857928        1.0000141718481730                       Infinity  0.50000568087082709       -1.1242664590910345E-004   303762.83625478367        1.4762369104914796E-010
   5.7263210200000003        49.726105500000003        1.0000155663358903        1.0000065251220445                       Infinity  0.50000170634211771       -1.2453174030607834E-004   303762.79013197339        1.1645795439108042E-010
  0.49986951099999999        50.000000000000000        1.0000178836242621       0.99999605640592037                       Infinity  0.49999624037084117       -1.4307004004284477E-004   303762.75542447169        9.3487662056190857E-011
  -4.7261038099999997        49.726128299999999        1.0000211261800236       0.99998647038429245                       Infinity  0.49999112322681749       -1.6901059475078783E-004   303762.85332650703        7.7078343707626118E-011
  -9.8954813000000001        48.907401999999998        1.0000238115557207       0.99997775420190427                       Infinity  0.49998649670981238       -1.9049375080586680E-004   303762.91192090866        6.9623196097268192E-011
  -14.950627500000000        47.552897999999999        1.0000257919897584       0.99996926507701833                       Infinity  0.49998205418036940       -2.0633738580509093E-004   303762.89551252587        7.0589090128692078E-011
  -19.836649399999999        45.677354200000003        1.0000272574160414       0.99996063369475574                       Infinity  0.49997759195160302       -2.1806096432098592E-004   303762.81539365673        7.8265838254765185E-011
  -24.499891399999999        43.301332899999998        1.0000287904800331       0.99995254231066000                       Infinity  0.49997339291065229       -2.3032568802757727E-004   303762.75872353709        9.1266327828520843E-011
